screen_name,description,latest_followers_count,office,party,tweet_created_at,tweet_text,favorites_count,retweet_count
RepLoudermilk,"Rep. Barry Loudermilk represents Georgia's 11th Congressional District, which includes all of Bartow and Cherokee counties and portions of Cobb and Fulton.",5835,congressperson,republican,2017-01-20T17:20:17Z,"""Together, we will make America great again,"" - @realDonaldtrump. #Inauguration #Inaugurationspeech",42,12
Rep_Matt_Gaetz,"Official Twitter for Congressman Matt Gaetz.
Proud conservative, and Northwest Florida native who is honored to serve the First District of Florida.",815,congressperson,republican,2017-01-20T17:01:21Z,Congratulations to @realDonaldTrump on becoming POTUS.,1,1
RepEspaillat,U. S. Representative proudly serving New York’s 13th Congressional District. Follow my work in Washington and #NY13,3808,congressperson,democrat,2017-01-20T15:05:35Z,RT @RepEspaillat: https://t.co/BCdWJpUxHY,0,8
janschakowsky,"Official Twitter account for Rep. Jan Schakowsky, Illinois 9th Congressional District",28084,congressperson,democrat,2017-01-20T18:22:34Z,My statement on President Trump's Inaugural Address https://t.co/aE5VLzbjBj,174,114
RepRoybalAllard,"Congresswoman Lucille Roybal-Allard, proudly representing the 40th District of California. Follow me at http://t.co/KjVfmF9CaM & http://t.co/Urj0zPAr8d.",13730,congressperson,democrat,2017-01-20T02:26:20Z,The Greater @LAHomelessCount Jan 24-26 will help collect data we need to fight LA homelessness! Sign up to count at... https://t.co/j4JQt0WnGH,9,2
ToddRokita,"Todd Rokita, U.S. Representative of the 4th District of Indiana. Chairman of Subcommittee on Early Childhood, Elementary, and Secondary Education.",15761,congressperson,republican,2017-01-20T12:30:34Z,"RT @93wibc: Next on @tonykatz | @ToddRokita  gives the latest #Inauguration updates, and thoughts on the first #100days. Tune In at 7:35!",0,1
SenAlexander,"Follow Sen. Alexander in TN, in DC, and in the news.",52267,senator,republican,2017-01-20T15:49:40Z,Sen. Alexander is on his way to the #Inauguration. https://t.co/9jQnSWNAMN,15,6
FLGovScott,Florida's 45th Governor - My goal is to make Florida first in job creation.,87698,govenor,republican,2017-01-20T15:29:26Z,Estamos listos para luchar por otro gran ano de crecimiento economico en la Florida. (2/2),7,1
RepCheri,Serving Illinois' 17th District. Wife & mother of 3 boys. Athlete. Former reporter. Fighter for better government. CoChair of DPCC. Facebook & Snapchat RepCheri,17620,congressperson,democrat,2017-01-20T15:54:07Z,"No matter what happens after today, we will never give up the fight to #ProtectOurCare and build a better future fo... https://t.co/qyHuri4Gzr",69,16
RepGrothman,U.S. Congressman (WI-06),2823,congressperson,republican,2017-01-20T21:09:12Z,RT @fox11news: Reaction from Valley/Lakeshore congressman: https://t.co/ZB3v3NeENt,0,1
SenShelby,The official Twitter page for U.S. Senator Richard Shelby (R-Ala.) https://t.co/YqOy54UpSf,39668,senator,republican,2017-01-20T18:28:25Z,"RT @WVTM13: ""There are many challenges ahead, and it is time to get to work on behalf of the American people."" - @SenShelby on President Tr...",0,5
GovWalker,"Official Twitter Account of the 45th Governor of the State of Wisconsin, Scott Walker.",177607,govenor,republican,2017-01-20T14:56:49Z,"Declared today ""Green &amp; Gold Day"" throughout WI in anticipation of the @Packers' NFC Championship game on Sunday.... https://t.co/HZVd7tnkO8",48,17
RepGwenMoore,"Proudly representing Wisconsin’s 4th Congressional District; mother, grandmother; loves poetry, reading, knitting and crocheting.",20365,congressperson,democrat,2017-01-20T21:31:27Z,.@realDonaldTrump erased #LGBTQ #ClimateChange #ACA @WhiteHouse pages but we'll never stop fighting for them #Resist https://t.co/slthA5PfyC,42,35
davidcicilline,Serving Rhode Island's First District in Congress. Co-Chair of DPCC. #Resist,25402,congressperson,democrat,2017-01-20T22:19:26Z,"Sadly, I think President Trump squandered an opportunity to reach out to the majority of Americans...",17,2
cathymcmorris,"Proudly serving Washington's beautiful 5th District in Congress, Chair of the House Republican Conference. Mom of three.",36476,congressperson,republican,2017-01-20T16:03:56Z,It's always great seeing Senator Bob Dole. #Inauguration2017 https://t.co/e8QVAuEpaz,33,2
RepWalorski,Representing Indiana's Second Congressional District,9632,congressperson,republican,2017-01-20T19:01:22Z,"Dean and I wish President Trump, Vice President Pence, and their families all the best on this historic day. 7/7 https://t.co/Vj6N46VFKv",3,0
RepMimiWalters,"Wife, mother of 4 awesome children, and U.S. Congresswoman proudly serving #CA45.",8364,congressperson,republican,2017-01-20T21:40:34Z,Enjoyed celebrating the peaceful transfer of power at #Inauguration2017 https://t.co/rkYtqJKPGZ,25,4
SenatorFischer,U.S. Senator and Cherry County rancher working to bring some Nebraska common sense to Washington,34906,senator,republican,2017-01-20T17:21:10Z,"""Let us strive on to finish the work we are in, to bind up the nation's wounds, to care for him who shall have born... https://t.co/aT2HnNn4Zp",19,4
GovernorVA,Official account for Virginia Governor Terry McAuliffe,54054,govenor,democrat,2017-01-20T14:29:24Z,RT @VASecofEdu: Just recorded an interview w/ David Bailey on This Week in Richmond discussing @GovernorVA's education agenda: #K12 #Higher...,0,4
KeithRothfus,Thank you for visiting my official Twitter account. I proudly represent and serve Pennsylvania's Twelfth Congressional District.,5508,congressperson,republican,2017-01-20T15:30:14Z,"We're less than an hour away from the inauguration of our next President, @realDonaldTrump. #Inauguration... https://t.co/kP2vjIYjCp",3,1
GovMarkDayton,"Check here for updates from the Office of Governor Mark Dayton, Minnesota's 40th Governor.",70918,govenor,democrat,2017-01-20T20:03:59Z,"Pause the GIF below to see what essential health benefits are eliminated under House GOP health insurance ""reforms.... https://t.co/H6ubTpl2Tp",165,240
RepDennisRoss,"Husband, Father, and Conservative Republican Congressman serving Florida's 15th Congressional District. https://t.co/IXwSnVOJw5",13430,congressperson,republican,2017-01-20T19:20:36Z,Congrats to @realDonaldTrump on becoming the 45th President of the United States of America! #MakeAmericaGreatAgain https://t.co/gxNytZIY6F,32,8
RepJoeKennedy,"Official Twitter account of Congressman Joe Kennedy III, representing Massachusetts' 4th Congressional District.",75634,congressperson,democrat,2017-01-20T18:36:44Z,"We will stop at nothing to block his hateful campaign rhetoric from compromising the values that make America not just great, but good (2/2)",269,74
dougducey,Governor of Arizona,26032,govenor,republican,2017-01-20T21:00:01Z,"RT @AZGovEducation: .@ASU students aren't just studying films, they're making major motion pics - now that's #AZAwesome! @ASUFilmSpark ht...",0,7
RepAmata,"Congresswoman Representing American Samoa. Proudly serving on the @NatResources, @HouseVetAffairs, and @HouseSmallBiz",898,congressperson,republican,2017-01-20T18:16:31Z,"RT @realDonaldTrump: TO ALL AMERICANS
https://t.co/D7Es6ie4fY",0,16813
SenGillibrand,"Theo and Henry's mom; U.S. Senator from New York; Author of NYT bestseller Off the Sidelines. Pitcher, but sometimes left fielder. Democrat.",358901,senator,democrat,2017-01-20T21:24:25Z,I'm marching to ensure we don't turn back the clock on women's rights and to empower women &amp; girls to speak out &amp; be heard. #WhyIMarch,2311,555
WVGovernor,Jim Justice is the 36th Governor of the State of West Virginia. Account run by the Governor's Office. Tweets from Governor Justice signed -JJ.,19783,govenor,democrat,2017-01-20T17:34:25Z,Statement from Governor Justice on President Trump's inauguration. https://t.co/vKv98eHAT2,12,4
RepWesterman,Congressman representing 4th District of Arkansas; Vice Chair of Federal Lands Subcommittee. Husband. Father of four. Hot Springs native. Engineer. Forester.,5559,congressperson,republican,2017-01-20T13:47:16Z,CC: @melissacurry67,1,1
RosLehtinen,Blessed to rep beautiful South Florida and the wonderful folks who live here!,92168,congressperson,republican,2017-01-20T15:58:10Z,A peaceful transition of power always a cause for celebration! https://t.co/Sf9X5PMyMB,27,7
RepRickCrawford,"Follow me on instagram: https://t.co/z0CXmmrsLM
Representing Arkansas's 1st District in the United States Congress.",12518,congressperson,republican,2017-01-20T12:59:15Z,"Already a huge crowd at the AR delegation breakfast, glad to see everyone https://t.co/R7zFefuAhu",10,0
RepDonBeyer,"Representing Virginia's 8th District in Congress. VA8 is NoVa:  Arlington, Alexandria, FallsChurch, Fairfax. Vice-Ranking @SciCmteDems. #ActOnClimate #EqualPay",26015,congressperson,democrat,2017-01-20T18:18:46Z,I urge the President to reach out to them &amp; leave the politics and rhetoric of fear behind. America is watching. https://t.co/pd3gJE7Gp1 2/2,55,16
dougducey,Governor of Arizona,26032,govenor,republican,2017-01-20T22:09:39Z,RT @Eileen_Klein: We commend Gov. @dougducey's forward-thinking approach for #AZ university students and higher edu in our state. https://t...,0,11
RepMikeBishop,Official account for Congressman Mike Bishop #MI08. Proudly serving on the tax-writing @WaysandMeansGOP.,6633,congressperson,republican,2017-01-20T18:18:06Z,Our op-ed in the @Freep today: Doing nothing on Obamacare is not an option https://t.co/bHJ0d9Nu8w,38,12
AustinScottGA08,I am proud to represent the 8th Congressional District of Georgia.,12636,congressperson,republican,2017-01-20T14:36:21Z,Getting ready to head to the 58th Presidential Inauguration with my family! Exciting day for our country. https://t.co/0xaDoj89dq,7,0
RepJenniffer,official account by the Congresswoman of Puerto Rico representing 3.4 million U.S. citizens in Congress @HouseSmallBiz @HouseVetAffairs @NatResources @HouseGOP,1552,congressperson,republican,2017-01-20T17:54:50Z,Juramentacion de @realDonaldTrump como Presidente #45 de la Nacion. https://t.co/K94MdTaeFd,17,9
RoyBlunt,Official account of U.S. Senator Roy Blunt. Honored to represent the great state of Missouri.,58804,senator,republican,2017-01-20T15:03:01Z,A routine miracle: https://t.co/csVQpAkCML #Inauguration https://t.co/wKEceM9f02,861,298
RepEspaillat,U. S. Representative proudly serving New York’s 13th Congressional District. Follow my work in Washington and #NY13,3808,congressperson,democrat,2017-01-20T16:37:15Z,"RT @DavidBaily: As @realDonaldTrump is gets sworn in, @RepEspaillat hosts community swearing-in at the Malcolm X &amp; Dr. Betty Shabazz edu ce...",0,2
FrankPallone,"The official Twitter account of Congressman Frank Pallone, Jr. (D), of New Jersey's 6th district, Ranking Member of @EnergyCommerce Committee.",21811,congressperson,democrat,2017-01-20T19:31:53Z,Trump's dark view of America is incompatible with inspiration and hope I see from so many Americans. Our country is already great.,32,15
SenCapito,Proudly serving West Virginia in the United States Senate.,26328,senator,republican,2017-01-20T18:22:04Z,Scenes from @POTUS' swearing-in. It's an honor to represent West Virginia at the #inauguration. https://t.co/JXnqWNSEYq,83,24
SenatorFischer,U.S. Senator and Cherry County rancher working to bring some Nebraska common sense to Washington,34906,senator,republican,2017-01-20T17:00:53Z,"""... and will to the best of my ability, preserve, protect and defend the Constitution of the United States."" #PresidentTrump #Inauguration17",21,6
RepByrne,I am proud to represent Alabama's First Congressional District in the U.S. House of Representatives.,11384,congressperson,republican,2017-01-20T22:11:04Z,Proud these Alabamians could be a part of today's #Inauguration! https://t.co/YnCDeDrZeH,14,6
SteveScalise,Serving as House Majority Whip and representing LA-01. Follow me on Facebook: http://t.co/mIQZ2Jh9Gt and Instagram: http://t.co/5wuWc45xvq,23990,congressperson,republican,2017-01-20T18:01:33Z,"It's a great day for America! Congrats to @realDonaldTrump, the new @POTUS! 
#Inauguration2017 https://t.co/Pk6Zkp1zQO",74,12
SteveDaines,Serving the people of Montana in the U.S. Senate.,12816,senator,republican,2017-01-20T18:02:01Z,With my sweetheart at the Inauguration https://t.co/DPwgvtUZaN,36,4
michaelcburgess,"Congressman for Texas' 26th District, M.D. (Ob/Gyn) in my former life",22387,congressperson,republican,2017-01-20T21:01:56Z,Today is an important day in our nation's history. Read my statement on the inauguration of President Trump &gt;&gt;... https://t.co/39GYbelhAj,8,2
RepPaulTonko,"U.S. Representative for New York’s 20th Congressional District including Albany, Schenectady, Troy, Saratoga Springs, Amsterdam and surrounding areas.",17725,congressperson,democrat,2017-01-20T20:06:00Z,It's simple math. Rising premiums = less money for hard-working families. How can that be a good thing? https://t.co/FNL8cEdjRZ,8,3
repdinatitus,Congresswoman proudly representing the First District of Nevada in the U.S. House of Representatives. https://t.co/g6tZzJD45q,10997,congressperson,democrat,2017-01-20T20:14:55Z,"RT @GeorgeTakei: The White House removed its climate change web page. And the healthcare, civil rights and LGBT sections. Just thought you...",0,119144
RepGosar,Rep. for Arizona's 4th Congressional District. Chairman of @westerncaucus & Subcommittee on Energy & Minerals @NatResources. Dentist impersonating a politician.,22902,congressperson,republican,2017-01-20T18:07:24Z,"RT @realDonaldTrump: Today we are not merely transferring power from one Administration to another, or from one party to another - but we a...",0,20534
